course,race_number,time,html_link
the-gardens,7,Finished,https://swiftbet.com.au//racing/greyhounds/the-gardens/race-7-1963193-1088169
the-gardens,8,Finished,https://swiftbet.com.au//racing/greyhounds/the-gardens/race-8-1963199-1088169
the-gardens,9,Finished,https://swiftbet.com.au//racing/greyhounds/the-gardens/race-9-1963202-1088169
the-gardens,10,Finished,https://swiftbet.com.au//racing/greyhounds/the-gardens/race-10-1963206-1088169
the-gardens,11,Finished,https://swiftbet.com.au//racing/greyhounds/the-gardens/race-11-1963213-1088169
the-gardens,12,2024-12-28 11:57:08,https://swiftbet.com.au//racing/greyhounds/the-gardens/race-12-1963218-1088169
wentworth-park,1,Finished,https://swiftbet.com.au//racing/greyhounds/wentworth-park/race-1-1963225-1088176
wentworth-park,2,Finished,https://swiftbet.com.au//racing/greyhounds/wentworth-park/race-2-1963230-1088176
wentworth-park,3,Finished,https://swiftbet.com.au//racing/greyhounds/wentworth-park/race-3-1963234-1088176
wentworth-park,4,Finished,https://swiftbet.com.au//racing/greyhounds/wentworth-park/race-4-1963237-1088176
wentworth-park,5,Finished,https://swiftbet.com.au//racing/greyhounds/wentworth-park/race-5-1963241-1088176
wentworth-park,6,Finished,https://swiftbet.com.au//racing/greyhounds/wentworth-park/race-6-1963245-1088176
wentworth-park,7,Finished,https://swiftbet.com.au//racing/greyhounds/wentworth-park/race-7-1963249-1088176
wentworth-park,8,Finished,https://swiftbet.com.au//racing/greyhounds/wentworth-park/race-8-1963253-1088176
wentworth-park,9,Finished,https://swiftbet.com.au//racing/greyhounds/wentworth-park/race-9-1963257-1088176
wentworth-park,10,Finished,https://swiftbet.com.au//racing/greyhounds/wentworth-park/race-10-1963260-1088176
mandurah,1,Finished,https://swiftbet.com.au//racing/greyhounds/mandurah/race-1-1963176-1088170
mandurah,2,Finished,https://swiftbet.com.au//racing/greyhounds/mandurah/race-2-1963180-1088170
mandurah,3,Finished,https://swiftbet.com.au//racing/greyhounds/mandurah/race-3-1963183-1088170
mandurah,4,Finished,https://swiftbet.com.au//racing/greyhounds/mandurah/race-4-1963187-1088170
mandurah,5,Finished,https://swiftbet.com.au//racing/greyhounds/mandurah/race-5-1963191-1088170
mandurah,6,2024-12-28 12:34:08,https://swiftbet.com.au//racing/greyhounds/mandurah/race-6-1963196-1088170
mandurah,7,2024-12-28 12:52:08,https://swiftbet.com.au//racing/greyhounds/mandurah/race-7-1963200-1088170
mandurah,8,2024-12-28 13:12:08,https://swiftbet.com.au//racing/greyhounds/mandurah/race-8-1963204-1088170
mandurah,9,Finished,https://swiftbet.com.au//racing/greyhounds/mandurah/race-9-1963208-1088170
mandurah,10,2024-12-28 13:47:08,https://swiftbet.com.au//racing/greyhounds/mandurah/race-10-1963212-1088170
mandurah,11,2024-12-28 14:07:08,https://swiftbet.com.au//racing/greyhounds/mandurah/race-11-1963217-1088170
mandurah,12,Finished,https://swiftbet.com.au//racing/greyhounds/mandurah/race-12-1963221-1088170
mandurah,13,2024-12-28 14:43:08,https://swiftbet.com.au//racing/greyhounds/mandurah/race-13-1963224-1088170
warrnambool,1,Finished,https://swiftbet.com.au//racing/greyhounds/warrnambool/race-1-1963581-1088202
warrnambool,2,Finished,https://swiftbet.com.au//racing/greyhounds/warrnambool/race-2-1963584-1088202
warrnambool,3,Finished,https://swiftbet.com.au//racing/greyhounds/warrnambool/race-3-1963585-1088202
warrnambool,4,Finished,https://swiftbet.com.au//racing/greyhounds/warrnambool/race-4-1963587-1088202
warrnambool,5,Finished,https://swiftbet.com.au//racing/greyhounds/warrnambool/race-5-1963589-1088202
warrnambool,6,Finished,https://swiftbet.com.au//racing/greyhounds/warrnambool/race-6-1963591-1088202
warrnambool,7,Finished,https://swiftbet.com.au//racing/greyhounds/warrnambool/race-7-1963593-1088202
warrnambool,8,Finished,https://swiftbet.com.au//racing/greyhounds/warrnambool/race-8-1963595-1088202
warrnambool,9,Finished,https://swiftbet.com.au//racing/greyhounds/warrnambool/race-9-1963598-1088202
warrnambool,10,Finished,https://swiftbet.com.au//racing/greyhounds/warrnambool/race-10-1963602-1088202
warrnambool,11,Finished,https://swiftbet.com.au//racing/greyhounds/warrnambool/race-11-1963604-1088202
warrnambool,12,Finished,https://swiftbet.com.au//racing/greyhounds/warrnambool/race-12-1963608-1088202
muswellbrook,1,Finished,https://swiftbet.com.au//racing/greyhounds/muswellbrook/race-1-1963262-1088180
muswellbrook,2,Finished,https://swiftbet.com.au//racing/greyhounds/muswellbrook/race-2-1963264-1088180
muswellbrook,3,Finished,https://swiftbet.com.au//racing/greyhounds/muswellbrook/race-3-1963267-1088180
muswellbrook,4,Finished,https://swiftbet.com.au//racing/greyhounds/muswellbrook/race-4-1963268-1088180
muswellbrook,5,Finished,https://swiftbet.com.au//racing/greyhounds/muswellbrook/race-5-1963270-1088180
muswellbrook,6,Finished,https://swiftbet.com.au//racing/greyhounds/muswellbrook/race-6-1963272-1088180
muswellbrook,7,Finished,https://swiftbet.com.au//racing/greyhounds/muswellbrook/race-7-1963274-1088180
muswellbrook,8,Finished,https://swiftbet.com.au//racing/greyhounds/muswellbrook/race-8-1963276-1088180
muswellbrook,9,Finished,https://swiftbet.com.au//racing/greyhounds/muswellbrook/race-9-1963277-1088180
muswellbrook,10,Finished,https://swiftbet.com.au//racing/greyhounds/muswellbrook/race-10-1963279-1088180
ipswich,1,Finished,https://swiftbet.com.au//racing/greyhounds/ipswich/race-1-1963210-1088175
ipswich,2,Finished,https://swiftbet.com.au//racing/greyhounds/ipswich/race-2-1963215-1088175
ipswich,3,Finished,https://swiftbet.com.au//racing/greyhounds/ipswich/race-3-1963222-1088175
ipswich,4,Finished,https://swiftbet.com.au//racing/greyhounds/ipswich/race-4-1963227-1088175
ipswich,5,Finished,https://swiftbet.com.au//racing/greyhounds/ipswich/race-5-1963231-1088175
ipswich,6,Finished,https://swiftbet.com.au//racing/greyhounds/ipswich/race-6-1963235-1088175
ipswich,7,Finished,https://swiftbet.com.au//racing/greyhounds/ipswich/race-7-1963239-1088175
ipswich,8,Finished,https://swiftbet.com.au//racing/greyhounds/ipswich/race-8-1963243-1088175
ipswich,9,Finished,https://swiftbet.com.au//racing/greyhounds/ipswich/race-9-1963247-1088175
ipswich,10,Finished,https://swiftbet.com.au//racing/greyhounds/ipswich/race-10-1963251-1088175
ipswich,11,Finished,https://swiftbet.com.au//racing/greyhounds/ipswich/race-11-1963254-1088175
